Timestamp, Node, CoreEstimationIn, CoresEstimationDropped, Collusion, NodeDrop, NodeIn, NodeOut
249.5, 4,0, 0,0, 0,0, 0
249.5, 5,0, 0,0, 0,0, 0
249.5, 6,0, 0,0, 0,0, 0
249.5, 7,0, 0,0, 0,0, 0
249.5, 8,0, 0,0, 0,0, 0
249.5, 9,0, 0,0, 0,0, 0
249.5, 10,0, 0,0, 0,0, 0
249.5, 11,0, 0,0, 0,0, 0
249.5, 12,0, 0,0, 0,0, 0
249.5, 13,0, 0,0, 0,0, 0
249.5, 14,0, 0,0, 0,0, 0
249.5, 15,0, 0,0, 0,0, 0
249.5, 16,0, 0,0, 0,0, 0
249.5, 17,0, 0,0, 0,0, 0
249.5, 18,0, 0,0, 0,0, 0
249.5, 19,0, 0,0, 0,0, 0
249.5, 20,0, 0,0, 0,0, 0
249.5, 21,0, 0,0, 0,0, 0
249.5, 22,0, 0,0, 0,0, 0
249.5, 23,0, 0,0, 0,0, 0
249.5, 24,0, 0,0, 0,0, 0
249.5, 25,0, 0,0, 0,0, 0
249.5, 26,0, 0,0, 0,0, 0
249.5, 27,0, 0,0, 0,0, 0
254.5, 0,0, 0,0, 0,0, 0
254.5, 1,0, 0,0, 0,0, 0
254.5, 2,0, 0,0, 0,0, 0
254.5, 3,0, 0,0, 0,0, 0
254.5, 4,0, 0,0, 0,0, 0
254.5, 5,0, 0,0, 0,0, 0
254.5, 6,0, 0,0, 0,0, 0
254.5, 7,0, 0,0, 0,0, 0
254.5, 8,0, 0,0, 0,0, 0
254.5, 9,0, 0,0, 0,0, 0
254.5, 10,0, 0,0, 0,0, 0
254.5, 11,0, 0,0, 0,0, 0
254.5, 12,0, 0,0, 0,0, 0
254.5, 13,0, 0,0, 0,0, 0
254.5, 14,0, 0,0, 0,0, 0
254.5, 15,0, 0,0, 0,0, 0
254.5, 16,0, 0,0, 0,0, 0
254.5, 17,0, 0,0, 0,0, 0
254.5, 18,0, 0,0, 0,0, 0
254.5, 19,0, 0,0, 0,0, 0
254.5, 20,0, 0,0, 0,0, 0
254.5, 21,0, 0,0, 0,0, 0
254.5, 22,0, 0,0, 0,0, 0
254.5, 23,0, 0,0, 0,0, 0
254.5, 24,0, 0,0, 0,0, 0
254.5, 25,0, 0,0, 0,0, 0
254.5, 26,0, 0,0, 0,0, 0
254.5, 27,0, 0,0, 0,0, 0
259.5, 0,0, 0,0, 0,0, 0
259.5, 1,0, 0,0, 0,0, 0
259.5, 2,0, 0,0, 0,0, 0
259.5, 3,0, 0,0, 0,0, 0
259.5, 4,0, 0,0, 0,0, 0
259.5, 5,0, 0,0, 0,0, 0
259.5, 6,0, 0,0, 0,0, 0
259.5, 7,0, 0,0, 0,0, 0
259.5, 8,0, 0,0, 0,0, 0
259.5, 9,0, 0,0, 0,0, 0
259.5, 10,0, 0,0, 0,0, 0
259.5, 11,0, 0,0, 0,0, 0
259.5, 12,0, 0,0, 0,0, 0
259.5, 13,0, 0,0, 0,0, 0
259.5, 14,0, 0,0, 0,0, 0
259.5, 15,0, 0,0, 0,0, 0
259.5, 16,0, 0,0, 0,0, 0
259.5, 17,0, 0,0, 0,0, 0
259.5, 18,0, 0,0, 0,0, 0
259.5, 19,0, 0,0, 0,0, 0
259.5, 20,0, 0,0, 0,0, 0
259.5, 21,0, 0,0, 0,0, 0
259.5, 22,0, 0,0, 0,0, 0
259.5, 23,0, 0,0, 0,0, 0
259.5, 24,0, 0,0, 0,0, 0
259.5, 25,0, 0,0, 0,0, 0
259.5, 26,0, 0,0, 0,0, 0
259.5, 27,0, 0,0, 0,0, 0
264.5, 0,0, 0,0, 0,0, 0
264.5, 1,0, 0,0, 0,0, 0
264.5, 2,0, 0,0, 0,0, 0
264.5, 3,0, 0,0, 0,0, 0
264.5, 4,0, 0,0, 0,0, 0
264.5, 5,0, 0,0, 0,0, 0
264.5, 6,0, 0,0, 0,0, 0
264.5, 7,0, 0,0, 0,0, 0
264.5, 8,0, 0,0, 0,0, 0
264.5, 9,0, 0,0, 0,0, 0
264.5, 10,0, 0,0, 0,0, 0
264.5, 11,0, 0,0, 0,0, 0
264.5, 12,0, 0,0, 0,0, 0
264.5, 13,0, 0,0, 0,0, 0
264.5, 14,0, 0,0, 0,0, 0
264.5, 15,0, 0,0, 0,0, 0
264.5, 16,0, 0,0, 0,0, 0
264.5, 17,0, 0,0, 0,0, 0
264.5, 18,0, 0,0, 0,0, 0
264.5, 19,0, 0,0, 0,0, 0
264.5, 20,0, 0,0, 0,0, 0
264.5, 21,0, 0,0, 0,0, 0
264.5, 22,0, 0,0, 0,0, 0
264.5, 23,0, 0,0, 0,0, 0
264.5, 24,0, 0,0, 0,0, 0
264.5, 25,0, 0,0, 0,0, 0
264.5, 26,0, 0,0, 0,0, 0
264.5, 27,0, 0,0, 0,0, 0
269.5, 0,0, 0,0, 0,0, 0
269.5, 1,0, 0,0, 0,0, 0
269.5, 2,0, 0,0, 0,0, 0
269.5, 3,0, 0,0, 0,0, 0
269.5, 4,0, 0,0, 0,0, 0
269.5, 5,0, 0,0, 0,0, 0
269.5, 6,0, 0,0, 0,0, 0
269.5, 7,0, 0,0, 0,0, 0
269.5, 8,0, 0,0, 0,0, 0
269.5, 9,0, 0,0, 0,0, 0
269.5, 10,0, 0,0, 0,0, 0
269.5, 11,0, 0,0, 0,0, 0
269.5, 12,0, 0,0, 0,0, 0
269.5, 13,0, 0,0, 0,0, 0
269.5, 14,0, 0,0, 0,0, 0
269.5, 15,0, 0,0, 0,0, 0
269.5, 16,0, 0,0, 0,0, 0
269.5, 17,0, 0,0, 0,0, 0
269.5, 18,0, 0,0, 0,0, 0
269.5, 19,0, 0,0, 0,0, 0
269.5, 20,0, 0,0, 0,0, 0
269.5, 21,0, 0,0, 0,0, 0
269.5, 22,0, 0,0, 0,0, 0
269.5, 23,0, 0,0, 0,0, 0
269.5, 24,0, 0,0, 0,0, 0
269.5, 25,0, 0,0, 0,0, 0
269.5, 26,0, 0,0, 0,0, 0
269.5, 27,0, 0,0, 0,0, 0
274.5, 0,0, 0,0, 0,0, 0
274.5, 1,0, 0,0, 0,0, 0
274.5, 2,0, 0,0, 0,0, 0
274.5, 3,0, 0,0, 0,0, 0
274.5, 4,0, 0,0, 0,0, 0
274.5, 5,0, 0,0, 0,0, 0
274.5, 6,0, 0,0, 0,0, 0
274.5, 7,0, 0,0, 0,0, 0
274.5, 8,0, 0,0, 0,0, 0
274.5, 9,0, 0,0, 0,0, 0
274.5, 10,0, 0,0, 0,0, 0
274.5, 11,0, 0,0, 0,0, 0
274.5, 12,0, 0,0, 0,0, 0
274.5, 13,0, 0,0, 0,0, 0
274.5, 14,0, 0,0, 0,0, 0
274.5, 15,0, 0,0, 0,0, 0
274.5, 16,0, 0,0, 0,0, 0
274.5, 17,0, 0,0, 0,0, 0
274.5, 18,0, 0,0, 0,0, 0
274.5, 19,0, 0,0, 0,0, 0
274.5, 20,0, 0,0, 0,0, 0
274.5, 21,0, 0,0, 0,0, 0
274.5, 22,0, 0,0, 0,0, 0
274.5, 23,0, 0,0, 0,0, 0
274.5, 24,0, 0,0, 0,0, 0
274.5, 25,0, 0,0, 0,0, 0
274.5, 26,0, 0,0, 0,0, 0
274.5, 27,0, 0,0, 0,0, 0
279.5, 0,0, 0,0, 0,0, 0
279.5, 1,0, 0,0, 0,0, 0
279.5, 2,0, 0,0, 0,0, 0
279.5, 3,0, 0,0, 0,0, 0
279.5, 4,0, 0,0, 0,0, 0
279.5, 5,0, 0,0, 0,0, 0
279.5, 6,0, 0,0, 0,0, 0
279.5, 7,0, 0,0, 0,0, 0
279.5, 8,0, 0,0, 0,0, 0
279.5, 9,0, 0,0, 0,0, 0
279.5, 10,0, 0,0, 0,0, 0
279.5, 11,0, 0,0, 0,0, 0
279.5, 12,0, 0,0, 0,0, 0
279.5, 13,0, 0,0, 0,0, 0
279.5, 14,0, 0,0, 0,0, 0
279.5, 15,0, 0,0, 0,0, 0
279.5, 16,0, 0,0, 0,0, 0
279.5, 17,0, 0,0, 0,0, 0
279.5, 18,0, 0,0, 0,0, 0
279.5, 19,0, 0,0, 0,0, 0
279.5, 20,0, 0,0, 0,0, 0
279.5, 21,0, 0,0, 0,0, 0
279.5, 22,0, 0,0, 0,0, 0
279.5, 23,0, 0,0, 0,0, 0
279.5, 24,0, 0,0, 0,0, 0
279.5, 25,0, 0,0, 0,0, 0
279.5, 26,0, 0,0, 0,0, 0
279.5, 27,0, 0,0, 0,0, 0
284.5, 0,0, 0,0, 0,0, 0
284.5, 1,0, 0,0, 0,0, 0
284.5, 2,0, 0,0, 0,0, 0
284.5, 3,0, 0,0, 0,0, 0
284.5, 4,0, 0,0, 0,0, 0
284.5, 5,0, 0,0, 0,0, 0
284.5, 6,0, 0,0, 0,0, 0
284.5, 7,0, 0,0, 0,0, 0
284.5, 8,0, 0,0, 0,0, 0
284.5, 9,0, 0,0, 0,0, 0
284.5, 10,0, 0,0, 0,0, 0
284.5, 11,0, 0,0, 0,0, 0
284.5, 12,0, 0,0, 0,0, 0
284.5, 13,0, 0,0, 0,0, 0
284.5, 14,0, 0,0, 0,0, 0
284.5, 15,0, 0,0, 0,0, 0
284.5, 16,0, 0,0, 0,0, 0
284.5, 17,0, 0,0, 0,0, 0
284.5, 18,0, 0,0, 0,0, 0
284.5, 19,0, 0,0, 0,0, 0
284.5, 20,0, 0,0, 0,0, 0
284.5, 21,0, 0,0, 0,0, 0
284.5, 22,0, 0,0, 0,0, 0
284.5, 23,0, 0,0, 0,0, 0
284.5, 24,0, 0,0, 0,0, 0
284.5, 25,0, 0,0, 0,0, 0
284.5, 26,0, 0,0, 0,0, 0
284.5, 27,0, 0,0, 0,0, 0
289.5, 0,0, 0,0, 0,0, 0
289.5, 1,0, 0,0, 0,0, 0
289.5, 2,0, 0,0, 0,0, 0
289.5, 3,0, 0,0, 0,0, 0
289.5, 4,0, 0,0, 0,0, 0
289.5, 5,0, 0,0, 0,0, 0
289.5, 6,0, 0,0, 0,0, 0
289.5, 7,0, 0,0, 0,0, 0
289.5, 8,0, 0,0, 0,0, 0
289.5, 9,0, 0,0, 0,0, 0
289.5, 10,0, 0,0, 0,0, 0
289.5, 11,0, 0,0, 0,0, 0
289.5, 12,0, 0,0, 0,0, 0
289.5, 13,0, 0,0, 0,0, 0
289.5, 14,0, 0,0, 0,0, 0
289.5, 15,0, 0,0, 0,0, 0
289.5, 16,0, 0,0, 0,0, 0
289.5, 17,0, 0,0, 0,0, 0
289.5, 18,0, 0,0, 0,0, 0
289.5, 19,0, 0,0, 0,0, 0
289.5, 20,0, 0,0, 0,0, 0
289.5, 21,0, 0,0, 0,0, 0
289.5, 22,0, 0,0, 0,0, 0
289.5, 23,0, 0,0, 0,0, 0
289.5, 24,0, 0,0, 0,0, 0
289.5, 25,0, 0,0, 0,0, 0
289.5, 26,0, 0,0, 0,0, 0
289.5, 27,0, 0,0, 0,0, 0
294.5, 0,0, 0,0, 0,0, 0
294.5, 1,0, 0,0, 0,0, 0
294.5, 2,0, 0,0, 0,0, 0
294.5, 3,0, 0,0, 0,0, 0
294.5, 4,0, 0,0, 0,0, 0
294.5, 5,0, 0,0, 0,0, 0
294.5, 6,0, 0,0, 0,0, 0
294.5, 7,0, 0,0, 0,0, 0
294.5, 8,0, 0,0, 0,0, 0
294.5, 9,0, 0,0, 0,0, 0
294.5, 10,0, 0,0, 0,0, 0
294.5, 11,0, 0,0, 0,0, 0
294.5, 12,0, 0,0, 0,0, 0
294.5, 13,0, 0,0, 0,0, 0
294.5, 14,0, 0,0, 0,0, 0
294.5, 15,0, 0,0, 0,0, 0
294.5, 16,0, 0,0, 0,0, 0
294.5, 17,0, 0,0, 0,0, 0
294.5, 18,0, 0,0, 0,0, 0
294.5, 19,0, 0,0, 0,0, 0
294.5, 20,0, 0,0, 0,0, 0
294.5, 21,0, 0,0, 0,0, 0
294.5, 22,0, 0,0, 0,0, 0
294.5, 23,0, 0,0, 0,0, 0
294.5, 24,0, 0,0, 0,0, 0
294.5, 25,0, 0,0, 0,0, 0
294.5, 26,0, 0,0, 0,0, 0
294.5, 27,0, 0,0, 0,0, 0
299.5, 0,0, 0,0, 0,0, 0
299.5, 1,0, 0,0, 0,0, 0
299.5, 2,0, 0,0, 0,0, 0
299.5, 3,0, 0,0, 0,0, 0
299.5, 4,0, 0,0, 0,0, 0
299.5, 5,0, 0,0, 0,0, 0
299.5, 6,0, 0,0, 0,0, 0
299.5, 7,0, 0,0, 0,0, 0
299.5, 8,0, 0,0, 0,0, 0
299.5, 9,0, 0,0, 0,0, 0
299.5, 10,0, 0,0, 0,0, 0
299.5, 11,0, 0,0, 0,0, 0
299.5, 12,0, 0,0, 0,0, 0
299.5, 13,0, 0,0, 0,0, 0
299.5, 14,0, 0,0, 0,0, 0
299.5, 15,0, 0,0, 0,0, 0
299.5, 16,0, 0,0, 0,0, 0
299.5, 17,0, 0,0, 0,0, 0
299.5, 18,0, 0,0, 0,0, 0
299.5, 19,0, 0,0, 0,0, 0
299.5, 20,0, 0,0, 0,0, 0
299.5, 21,0, 0,0, 0,0, 0
299.5, 22,0, 0,0, 0,0, 0
299.5, 23,0, 0,0, 0,0, 0
299.5, 24,0, 0,0, 0,0, 0
299.5, 25,0, 0,0, 0,0, 0
299.5, 26,0, 0,0, 0,0, 0
299.5, 27,0, 0,0, 0,0, 0
